Año,Mes,Día,HR,CEL
2030,2,8,15,8455.251978
2030,2,8,16,8302.372645
2030,2,8,17,8250.831954
2030,2,8,18,8387.511845
2030,2,8,19,8968.111923
2030,2,8,20,9822.895409
2030,2,8,21,9736.948997
2030,2,8,22,9354.724554
2030,2,8,23,8610.250055
2030,2,8,24,7755.047296
2030,2,9,1,6943.069904
2030,2,9,2,6232.237184
2030,2,9,3,5994.321604
2030,2,9,4,5800.414729
2030,2,9,5,5742.064215
2030,2,9,6,5762.710034
2030,2,9,7,5858.096795
2030,2,9,8,5982.389493
2030,2,9,9,6345.7407
2030,2,9,10,6883.576462
2030,2,9,11,7143.938794
2030,2,9,12,7294.224903
2030,2,9,13,7256.460525
2030,2,9,14,7214.709327
2030,2,9,15,7169.472646
2030,2,9,16,7155.377028
2030,2,9,17,7221.387848
2030,2,9,18,7315.945015
2030,2,9,19,8045.322716
2030,2,9,20,9462.847653
2030,2,9,21,9539.319399
2030,2,9,22,9159.100302
2030,2,9,23,8239.727943
2030,2,9,24,7071.556821
2030,2,10,1,6264.913592
2030,2,10,2,5809.210502
2030,2,10,3,5589.174438
2030,2,10,4,5586.915439
2030,2,10,5,5687.317058
2030,2,10,6,6279.604546
2030,2,10,7,7528.578904
2030,2,10,8,8057.851656
2030,2,10,9,8460.935285
2030,2,10,10,8797.532124
2030,2,10,11,9140.828372
2030,2,10,12,9293.354083
2030,2,10,13,9263.260454
2030,2,10,14,9123.356192
2030,2,10,15,9168.698811
2030,2,10,16,9223.539968
2030,2,10,17,9235.625763
2030,2,10,18,9236.247958
2030,2,10,19,9720.467554
2030,2,10,20,10721.47125
2030,2,10,21,10721.88903
2030,2,10,22,10072.61031
2030,2,10,23,9051.036886
2030,2,10,24,7918.496477
2030,2,11,1,6981.15657
2030,2,11,2,6449.62631
2030,2,11,3,6267.099479
2030,2,11,4,6171.812688
2030,2,11,5,6333.886177
2030,2,11,6,6893.219732
2030,2,11,7,7901.370458
2030,2,11,8,8398.323409
2030,2,11,9,8665.364262
2030,2,11,10,8942.281148
2030,2,11,11,9183.061509
2030,2,11,12,9325.917093
2030,2,11,13,9334.80985
2030,2,11,14,9238.973976
2030,2,11,15,9252.986037
2030,2,11,16,9378.117281
2030,2,11,17,9469.961859
2030,2,11,18,9694.350301
2030,2,11,19,10055.46191
2030,2,11,20,10869.17309
2030,2,11,21,10786.30482
2030,2,11,22,10149.75199
2030,2,11,23,9216.65405
2030,2,11,24,8005.088957
2030,2,12,1,6979.187033
2030,2,12,2,6516.841233
2030,2,12,3,6360.861372
2030,2,12,4,6270.055276
2030,2,12,5,6387.032339
2030,2,12,6,6927.344943
2030,2,12,7,7946.186375
2030,2,12,8,8372.16587
2030,2,12,9,8694.343311
2030,2,12,10,9055.037135
2030,2,12,11,9328.134314
2030,2,12,12,9538.522631
2030,2,12,13,9517.841002
2030,2,12,14,9366.300059
2030,2,12,15,9374.879481
2030,2,12,16,9441.370748
2030,2,12,17,9490.662885
2030,2,12,18,9525.862389
2030,2,12,19,10105.41354
2030,2,12,20,10946.91011
2030,2,12,21,11008.24776
2030,2,12,22,10407.53751
2030,2,12,23,9414.602951
2030,2,12,24,8127.151005
2030,2,13,1,7222.932144
2030,2,13,2,6640.237195
2030,2,13,3,6429.781734
2030,2,13,4,6405.695193
2030,2,13,5,6538.732934
2030,2,13,6,7055.281284
2030,2,13,7,8011.370586
2030,2,13,8,8582.597458
2030,2,13,9,8802.269457
2030,2,13,10,9147.027936
2030,2,13,11,9319.463875
2030,2,13,12,9450.363475
2030,2,13,13,9456.515293
2030,2,13,14,9340.552841
2030,2,13,15,9270.179199
2030,2,13,16,9375.737423
2030,2,13,17,9360.049764
2030,2,13,18,9423.655361
2030,2,13,19,9883.968957
2030,2,13,20,10938.14567
2030,2,13,21,10931.21201
2030,2,13,22,10406.48859
2030,2,13,23,9535.904043
2030,2,13,24,8317.623127
2030,2,14,1,7337.662144
2030,2,14,2,6747.542638
2030,2,14,3,6514.171913
2030,2,14,4,6427.845023
2030,2,14,5,6505.028488
2030,2,14,6,7138.501678
2030,2,14,7,8108.498596
2030,2,14,8,8614.041413
2030,2,14,9,8825.665168
2030,2,14,10,9095.54096
2030,2,14,11,9336.146748
2030,2,14,12,9494.921263
2030,2,14,13,9449.327976
2030,2,14,14,9322.346561
2030,2,14,15,9274.155574
2030,2,14,16,9275.355201
2030,2,14,17,9273.946684
2030,2,14,18,9179.911742
2030,2,14,19,9611.978897
2030,2,14,20,10559.73198
2030,2,14,21,10465.8552
2030,2,14,22,9875.880427
2030,2,14,23,9279.840374
2030,2,14,24,8276.391171
2030,2,15,1,7359.647845
2030,2,15,2,6856.350598
2030,2,15,3,6538.428551
2030,2,15,4,6297.45422
2030,2,15,5,6337.867028
2030,2,15,6,6432.618166
2030,2,15,7,6966.320884
2030,2,15,8,7217.629315
2030,2,15,9,7701.019318
2030,2,15,10,8166.701395
2030,2,15,11,8479.065469
2030,2,15,12,8574.680517
2030,2,15,13,8631.959723
2030,2,15,14,8562.875232
2030,2,15,15,8361.584086
2030,2,15,16,8248.162634
2030,2,15,17,8169.40354
2030,2,15,18,8138.417652
2030,2,15,19,8589.762395
2030,2,15,20,9672.100503
2030,2,15,21,9710.63479
2030,2,15,22,9271.213206
2030,2,15,23,8515.773459
2030,2,15,24,7638.31195
2030,2,16,1,6767.415563
2030,2,16,2,6239.760218
2030,2,16,3,5948.998383
2030,2,16,4,5798.912211
2030,2,16,5,5699.238724
2030,2,16,6,5731.576431
2030,2,16,7,5847.819393
2030,2,16,8,5990.521293
2030,2,16,9,6401.511419
2030,2,16,10,6901.823027
2030,2,16,11,7147.033354
2030,2,16,12,7251.95894
2030,2,16,13,7280.796242
2030,2,16,14,7285.494781
2030,2,16,15,7119.019676
2030,2,16,16,7169.950109
2030,2,16,17,7192.804198
2030,2,16,18,7263.230062
2030,2,16,19,7993.025543
2030,2,16,20,9403.084145
2030,2,16,21,9614.531835
2030,2,16,22,9240.375033
2030,2,16,23,8317.685794
2030,2,16,24,7250.878679
2030,2,17,1,6335.703522
2030,2,17,2,5809.787934
2030,2,17,3,5627.399866
2030,2,17,4,5516.776052
2030,2,17,5,5708.055386
2030,2,17,6,6261.216234
2030,2,17,7,7386.94682
2030,2,17,8,8053.139688
2030,2,17,9,8357.18993
2030,2,17,10,8842.712106
2030,2,17,11,9133.739531
2030,2,17,12,9305.184733
2030,2,17,13,9361.761172
2030,2,17,14,9219.441243
2030,2,17,15,9275.898316
2030,2,17,16,9307.476558
2030,2,17,17,9406.308515
2030,2,17,18,9356.056975
2030,2,17,19,9810.851392
2030,2,17,20,10979.3821
2030,2,17,21,10975.05658
2030,2,17,22,10319.73496
2030,2,17,23,9375.17342
2030,2,17,24,8054.021504
2030,2,18,1,7169.113056
2030,2,18,2,6729.966013
2030,2,18,3,6424.729573
2030,2,18,4,6357.642969
2030,2,18,5,6436.703462
2030,2,18,6,6975.638883
2030,2,18,7,7909.054636
2030,2,18,8,8431.656329
2030,2,18,9,8693.283939
2030,2,18,10,8985.537848
2030,2,18,11,9249.111122
2030,2,18,12,9455.584239
2030,2,18,13,9493.499317
2030,2,18,14,9346.012337
2030,2,18,15,9378.982683
2030,2,18,16,9483.329344
2030,2,18,17,9481.307585
2030,2,18,18,9608.921639
2030,2,18,19,9957.355095
2030,2,18,20,11042.24912
2030,2,18,21,11116.56482
2030,2,18,22,10487.447
2030,2,18,23,9366.628315
2030,2,18,24,8399.305193
2030,2,19,1,7188.471216
2030,2,19,2,6784.644535
2030,2,19,3,6444.357799
2030,2,19,4,6354.236566
2030,2,19,5,6486.113473
2030,2,19,6,7087.99947
2030,2,19,7,8091.083115
2030,2,19,8,8470.647191
2030,2,19,9,8719.172905
2030,2,19,10,9036.941269
2030,2,19,11,9420.114671
2030,2,19,12,9549.040257
2030,2,19,13,9610.658412
2030,2,19,14,9457.192695
2030,2,19,15,9462.878986
2030,2,19,16,9489.126049
2030,2,19,17,9583.598169
2030,2,19,18,9675.144332
2030,2,19,19,10050.17847
2030,2,19,20,11067.8531
2030,2,19,21,11055.51366
2030,2,19,22,10444.01722
2030,2,19,23,9443.395492
2030,2,19,24,8235.193532
2030,2,20,1,7291.210915
2030,2,20,2,6795.380003
2030,2,20,3,6526.841109
2030,2,20,4,6423.109182
2030,2,20,5,6562.40617
2030,2,20,6,7073.59947
2030,2,20,7,8091.145782
2030,2,20,8,8479.974142
2030,2,20,9,8737.583599
2030,2,20,10,9099.597907
2030,2,20,11,9404.62098
2030,2,20,12,9505.494095
2030,2,20,13,9575.545449
2030,2,20,14,9460.597606
2030,2,20,15,9523.640691
2030,2,20,16,9586.897143
2030,2,20,17,9687.192825
2030,2,20,18,9887.524568
2030,2,20,19,10232.56654
2030,2,20,20,11184.26019
2030,2,20,21,11160.52728
2030,2,20,22,10542.75816
2030,2,20,23,9536.047282
2030,2,20,24,8339.51632
2030,2,21,1,7401.957079
2030,2,21,2,6779.346182
2030,2,21,3,6576.321247
2030,2,21,4,6497.63228
2030,2,21,5,6594.585717
2030,2,21,6,7127.437954
2030,2,21,7,8142.789427
2030,2,21,8,8558.836189
2030,2,21,9,8761.165819
2030,2,21,10,9075.884385
2030,2,21,11,9407.446967
2030,2,21,12,9562.170503
2030,2,21,13,9489.388654
2030,2,21,14,9447.947808
2030,2,21,15,9412.309635
2030,2,21,16,9411.560614
2030,2,21,17,9420.381752
2030,2,21,18,9559.827948
2030,2,21,19,9840.746575
2030,2,21,20,10707.38458
2030,2,21,21,10708.12913
2030,2,21,22,10142.67509
2030,2,21,23,9361.976031
2030,2,21,24,8471.736405
2030,2,22,1,7506.167961
2030,2,22,2,6858.867726
2030,2,22,3,6565.464921
2030,2,22,4,6454.265166
2030,2,22,5,6420.259322
2030,2,22,6,6515.256651
2030,2,22,7,7001.593499
2030,2,22,8,7496.75447
2030,2,22,9,7807.339993
2030,2,22,10,8333.371962
2030,2,22,11,8564.559783
2030,2,22,12,8696.900725
2030,2,22,13,8734.156306
2030,2,22,14,8656.326773
2030,2,22,15,8509.114335
2030,2,22,16,8398.591982
2030,2,22,17,8122.826977
2030,2,22,18,8403.851541
2030,2,22,19,8876.444902
2030,2,22,20,9855.947819
2030,2,22,21,9762.936439
2030,2,22,22,9347.467109
2030,2,22,23,8725.852917
2030,2,22,24,7889.345839
2030,2,23,1,7020.692039
2030,2,23,2,6441.454224
2030,2,23,3,6094.842589
2030,2,23,4,5870.691386
2030,2,23,5,5836.397571
2030,2,23,6,5864.033755
2030,2,23,7,6010.935842
2030,2,23,8,6129.094626
2030,2,23,9,6544.407289
2030,2,23,10,6832.504281
2030,2,23,11,7209.290117
2030,2,23,12,7368.916605
2030,2,23,13,7411.797303
2030,2,23,14,7384.443121
2030,2,23,15,7397.427144
2030,2,23,16,7318.666557
2030,2,23,17,7337.603953
2030,2,23,18,7421.545018
2030,2,23,19,8088.440653
2030,2,23,20,9462.907336
2030,2,23,21,9745.088257
2030,2,23,22,9339.098069
2030,2,23,23,8464.114894
2030,2,23,24,7325.271966
2030,2,24,1,6410.090841
2030,2,24,2,5947.703263
2030,2,24,3,5738.269872
2030,2,24,4,5641.511896
2030,2,24,5,5781.278888
2030,2,24,6,6359.821396
2030,2,24,7,7584.795753
2030,2,24,8,8135.190297
2030,2,24,9,8467.191549
2030,2,24,10,8871.045088
2030,2,24,11,9252.559304
2030,2,24,12,9477.005937
2030,2,24,13,9445.605253
2030,2,24,14,9452.476251
2030,2,24,15,9442.225706
2030,2,24,16,9537.757198
2030,2,24,17,9575.746879
2030,2,24,18,9691.009549
2030,2,24,19,10025.93377
2030,2,24,20,11061.78484
2030,2,24,21,11004.90253
2030,2,24,22,10416.37059
2030,2,24,23,9475.031924
2030,2,24,24,8243.029902
2030,2,25,1,7275.954464
2030,2,25,2,6701.185409
2030,2,25,3,6493.930446
2030,2,25,4,6406.260689
2030,2,25,5,6586.079407
2030,2,25,6,7145.013087
2030,2,25,7,8075.750569
2030,2,25,8,8564.025621
2030,2,25,9,8838.610396
2030,2,25,10,9152.380004
2030,2,25,11,9448.84902
2030,2,25,12,9595.531772
2030,2,25,13,9630.258288
2030,2,25,14,9494.682531
2030,2,25,15,9521.145945
2030,2,25,16,9587.76553
2030,2,25,17,9615.215204
2030,2,25,18,9753.075326
2030,2,25,19,10134.05986
2030,2,25,20,11186.44892
2030,2,25,21,11213.87288
2030,2,25,22,10657.30165
2030,2,25,23,9622.842683
2030,2,25,24,8377.696987
2030,2,26,1,7271.391704
2030,2,26,2,6806.036391
2030,2,26,3,6580.933246
2030,2,26,4,6570.569304
2030,2,26,5,6664.019353
2030,2,26,6,7124.588094
2030,2,26,7,8097.460237
2030,2,26,8,8628.615986
2030,2,26,9,8986.950842
2030,2,26,10,9381.292413
2030,2,26,11,9605.673395
2030,2,26,12,9752.526243
2030,2,26,13,9755.707343
2030,2,26,14,9604.681166
2030,2,26,15,9689.322014
2030,2,26,16,9716.216637
2030,2,26,17,9755.382071
2030,2,26,18,9779.302992
2030,2,26,19,10177.17779
2030,2,26,20,11097.74679
2030,2,26,21,11039.89613
2030,2,26,22,10330.31376
2030,2,26,23,9520.720704
2030,2,26,24,8315.222381
2030,2,27,1,7382.581013
2030,2,27,2,6953.697943
2030,2,27,3,6604.84969
2030,2,27,4,6542.204988
2030,2,27,5,6654.622275
2030,2,27,6,7133.291358
2030,2,27,7,8122.744913
2030,2,27,8,8609.290651
2030,2,27,9,8876.180805
2030,2,27,10,9336.510814
2030,2,27,11,9529.452317
2030,2,27,12,9681.166341
2030,2,27,13,9651.763542
2030,2,27,14,9579.392014
2030,2,27,15,9582.970006
2030,2,27,16,9623.657356
2030,2,27,17,9709.04424
2030,2,27,18,9586.727047
2030,2,27,19,9820.700569
2030,2,27,20,10898.61916
2030,2,27,21,10995.81729
2030,2,27,22,10420.60957
2030,2,27,23,9540.444422
2030,2,27,24,8346.420144
2030,2,28,1,7438.186113
2030,2,28,2,6841.425388
2030,2,28,3,6594.158984
2030,2,28,4,6462.129885
2030,2,28,5,6545.663615
2030,2,28,6,7005.080475
2030,2,28,7,7726.168216
2030,2,28,8,8171.43276
2030,2,28,9,8650.935912
2030,2,28,10,9101.698747
2030,2,28,11,9417.513987
2030,2,28,12,9624.698823
2030,2,28,13,9678.699943
2030,2,28,14,9628.139544
2030,2,28,15,9524.859715
2030,2,28,16,9485.194436
2030,2,28,17,9448.432732
2030,2,28,18,9397.464996
2030,2,28,19,9653.404823
2030,2,28,20,10672.80131
2030,2,28,21,10599.32117
2030,2,28,22,10055.16797
2030,2,28,23,9395.667048
2030,2,28,24,8598.29407
2030,3,1,1,7518.338304
2030,3,1,2,6804.469214
2030,3,1,3,6561.019534
2030,3,1,4,6424.897678
2030,3,1,5,6369.340325
2030,3,1,6,6490.447447
2030,3,1,7,6945.767073
2030,3,1,8,7138.663814
2030,3,1,9,7653.623107
2030,3,1,10,8150.268691
2030,3,1,11,8407.266397
2030,3,1,12,8571.734664
2030,3,1,13,8631.098296
2030,3,1,14,8562.428602
2030,3,1,15,8406.044389
2030,3,1,16,8310.690454
2030,3,1,17,8341.858376
2030,3,1,18,8464.374015
2030,3,1,19,8726.434326
2030,3,1,20,9698.721576
2030,3,1,21,9746.754403
2030,3,1,22,9315.73916
2030,3,1,23,8696.853971
2030,3,1,24,7823.33452
2030,3,2,1,7047.812957
2030,3,2,2,6396.59603
2030,3,2,3,6044.630835
2030,3,2,4,5893.07348
2030,3,2,5,5801.014043
2030,3,2,6,5785.30997
2030,3,2,7,5899.950446
2030,3,2,8,6050.651351
2030,3,2,9,6390.165193
2030,3,2,10,6893.471393
2030,3,2,11,7156.197169
2030,3,2,12,7316.547313
2030,3,2,13,7285.798665
2030,3,2,14,7270.363165
2030,3,2,15,7281.753654
2030,3,2,16,7309.224217
2030,3,2,17,7327.352909
2030,3,2,18,7533.611167
2030,3,2,19,8096.403349
2030,3,2,20,9229.500302
2030,3,2,21,9533.004444
2030,3,2,22,9120.428244
2030,3,2,23,8321.961577
2030,3,2,24,7103.034594
2030,3,3,1,6312.707187
2030,3,3,2,5839.764681
2030,3,3,3,5609.982393
2030,3,3,4,5537.755596
2030,3,3,5,5706.455383
2030,3,3,6,6354.925404
2030,3,3,7,7425.473148
2030,3,3,8,8003.733654
2030,3,3,9,8360.716691
2030,3,3,10,8844.03806
2030,3,3,11,9149.64901
2030,3,3,12,9367.315661
2030,3,3,13,9481.657722
2030,3,3,14,9336.840062
2030,3,3,15,9338.554455
2030,3,3,16,9424.096515
2030,3,3,17,9529.617438
2030,3,3,18,9637.812156
2030,3,3,19,9893.728109
2030,3,3,20,10876.12714
2030,3,3,21,10835.25477
2030,3,3,22,10181.93999
2030,3,3,23,9248.175092
2030,3,3,24,8020.834307
2030,3,4,1,7127.616503
2030,3,4,2,6672.435639
2030,3,4,3,6426.149527
2030,3,4,4,6337.375636
2030,3,4,5,6451.013439
2030,3,4,6,7005.315723
2030,3,4,7,8001.11805
2030,3,4,8,8428.089774
2030,3,4,9,8695.739392
2030,3,4,10,9069.065109
2030,3,4,11,9219.097566
2030,3,4,12,9464.57199
2030,3,4,13,9475.714794
2030,3,4,14,9406.428873
2030,3,4,15,9418.826511
2030,3,4,16,9523.304475
2030,3,4,17,9553.712931
2030,3,4,18,9449.433413
2030,3,4,19,9710.577592
2030,3,4,20,10857.58365
2030,3,4,21,10973.83109
2030,3,4,22,10427.32041
2030,3,4,23,9393.63882
2030,3,4,24,8096.115379
2030,3,5,1,7083.352654
2030,3,5,2,6596.959106
2030,3,5,3,6395.755992
2030,3,5,4,6297.385085
2030,3,5,5,6449.024505
2030,3,5,6,7050.137608
2030,3,5,7,7950.23387
2030,3,5,8,8349.635062
2030,3,5,9,8667.85254
2030,3,5,10,9046.406483
2030,3,5,11,9272.663001
2030,3,5,12,9545.115604
2030,3,5,13,9415.957254
2030,3,5,14,9371.530769
2030,3,5,15,9257.088739
2030,3,5,16,9405.633598
2030,3,5,17,9458.03074
2030,3,5,18,9347.923183
2030,3,5,19,9616.211409
2030,3,5,20,10794.83003
2030,3,5,21,10843.14337
2030,3,5,22,10296.92812
2030,3,5,23,9240.256659
2030,3,5,24,7970.71407
2030,3,6,1,7004.835275
2030,3,6,2,6568.402313
2030,3,6,3,6341.636998
2030,3,6,4,6200.061613
2030,3,6,5,6333.282879
2030,3,6,6,6941.02228
2030,3,6,7,7975.376799
2030,3,6,8,8266.730988
2030,3,6,9,8581.073551
2030,3,6,10,8952.577447
2030,3,6,11,9175.418609
2030,3,6,12,9338.138166
2030,3,6,13,9327.622033
2030,3,6,14,9446.967016
2030,3,6,15,9284.095267
2030,3,6,16,9356.092285
2030,3,6,17,9444.539412
2030,3,6,18,9542.161299
2030,3,6,19,9989.677381
2030,3,6,20,10912.5397
2030,3,6,21,10908.91545
2030,3,6,22,10352.5556
2030,3,6,23,9327.896574
2030,3,6,24,8197.849419
2030,3,7,1,7086.341277
2030,3,7,2,6650.317143
2030,3,7,3,6424.644025
2030,3,7,4,6322.454902
2030,3,7,5,6427.41779
2030,3,7,6,7097.864559
2030,3,7,7,7877.974248
2030,3,7,8,8373.576872
2030,3,7,9,8638.843649
2030,3,7,10,9010.687738
2030,3,7,11,9362.800647
2030,3,7,12,9478.513924
2030,3,7,13,9467.298008
2030,3,7,14,9368.851005
2030,3,7,15,9331.765521
2030,3,7,16,9447.046096
2030,3,7,17,9394.838447
2030,3,7,18,9402.613642
2030,3,7,19,9547.167205
2030,3,7,20,10468.70456
2030,3,7,21,10527.65638
2030,3,7,22,10089.19271
2030,3,7,23,9231.751841
2030,3,7,24,8280.851971
2030,3,8,1,7250.466366
2030,3,8,2,6741.999085
2030,3,8,3,6492.193172
2030,3,8,4,6349.527082
2030,3,8,5,6316.097178
2030,3,8,6,6455.786581
2030,3,8,7,6884.174283
2030,3,8,8,7194.934379
2030,3,8,9,7711.64835
2030,3,8,10,8145.962567
2030,3,8,11,8497.744236
2030,3,8,12,8588.909921
2030,3,8,13,8932.337471
2030,3,8,14,8607.529505
2030,3,8,15,8407.105253
2030,3,8,16,8318.795397
2030,3,8,17,8326.349765
2030,3,8,18,8237.628096
2030,3,8,19,8714.458945
2030,3,8,20,9668.50709
2030,3,8,21,9689.667675
2030,3,8,22,9230.605928
2030,3,8,23,8582.935659
2030,3,8,24,7699.625222
2030,3,9,1,6868.438877
2030,3,9,2,6196.628353
2030,3,9,3,5858.152994
2030,3,9,4,5751.83978
2030,3,9,5,5678.777422
2030,3,9,6,5769.653644
2030,3,9,7,5814.948516
2030,3,9,8,5984.615167
2030,3,9,9,6341.904079
2030,3,9,10,6811.008972
2030,3,9,11,7033.823277
2030,3,9,12,7259.300933
2030,3,9,13,7220.33096
2030,3,9,14,7230.156263
2030,3,9,15,7257.479111
2030,3,9,16,7257.035966
2030,3,9,17,7240.920081
2030,3,9,18,7424.698761
2030,3,9,19,8116.036051
2030,3,9,20,9103.961722
2030,3,9,21,9404.553337
2030,3,9,22,8957.014873
2030,3,9,23,8101.986688
2030,3,9,24,6977.427379
2030,3,10,1,6122.199255
2030,3,10,2,5767.796013
2030,3,10,3,5471.127059
2030,3,10,4,5481.323888
2030,3,10,5,5615.365794
2030,3,10,6,6269.610139
2030,3,10,7,7354.002832
2030,3,10,8,8100.536392
2030,3,10,9,8379.375069
2030,3,10,10,8887.846827
2030,3,10,11,9142.293088
2030,3,10,12,9427.510379
2030,3,10,13,9389.543079
2030,3,10,14,9321.176276
2030,3,10,15,9334.293093
2030,3,10,16,9459.569068
2030,3,10,17,9464.173606
2030,3,10,18,9478.249827
2030,3,10,19,9774.768081
2030,3,10,20,10853.85049
2030,3,10,21,11019.63178
2030,3,10,22,10439.98961
2030,3,10,23,9402.970247
2030,3,10,24,8112.510281
2030,3,11,1,7160.973296
2030,3,11,2,6714.976144
2030,3,11,3,6493.180925
2030,3,11,4,6414.387513
2030,3,11,5,6552.164079
2030,3,11,6,7087.975097
2030,3,11,7,8013.35902
2030,3,11,8,8473.996396
2030,3,11,9,8787.361651
2030,3,11,10,9172.240493
2030,3,11,11,9326.59847
2030,3,11,12,9605.33121
2030,3,11,13,9632.363104
2030,3,11,14,9494.225456
2030,3,11,15,9424.108451
2030,3,11,16,9530.4903
2030,3,11,17,9522.340596
2030,3,11,18,9554.894653
2030,3,11,19,9709.941968
2030,3,11,20,10963.7014
2030,3,11,21,11106.91509
2030,3,11,22,10523.10257
2030,3,11,23,9394.017807
2030,3,11,24,8258.330615
2030,3,12,1,7210.214702
2030,3,12,2,6736.429175
2030,3,12,3,6514.366875
2030,3,12,4,6410.211199
2030,3,12,5,6549.266472
2030,3,12,6,7120.932014
2030,3,12,7,8021.625106
2030,3,12,8,8501.410261
2030,3,12,9,8725.343621
2030,3,12,10,9128.23328
2030,3,12,11,9434.905094
2030,3,12,12,9639.983123
2030,3,12,13,9610.346069
2030,3,12,14,9574.105098
2030,3,12,15,9590.498508
2030,3,12,16,9632.327294
2030,3,12,17,9603.731707
2030,3,12,18,9619.388034
2030,3,12,19,9871.696154
2030,3,12,20,10987.69395
2030,3,12,21,11012.78913
2030,3,12,22,10433.05147
2030,3,12,23,9399.229619
2030,3,12,24,8197.492814
2030,3,13,1,7228.240441
2030,3,13,2,6743.03906
2030,3,13,3,6454.595907
2030,3,13,4,6427.046264
2030,3,13,5,6554.814001
2030,3,13,6,7142.106028
2030,3,13,7,7916.604028
2030,3,13,8,8493.244143
2030,3,13,9,8642.385832
2030,3,13,10,9025.985966
2030,3,13,11,9296.988274
2030,3,13,12,9507.624276
2030,3,13,13,9576.859466
2030,3,13,14,9466.986165
2030,3,13,15,9457.853183
2030,3,13,16,9529.047466
2030,3,13,17,9541.045228
2030,3,13,18,9514.723561
2030,3,13,19,9862.308028
2030,3,13,20,10930.42668
2030,3,13,21,11038.13796
2030,3,13,22,10432.74559
2030,3,13,23,9583.515605
2030,3,13,24,8274.732978
2030,3,14,1,7334.984864
2030,3,14,2,6833.017055
2030,3,14,3,6557.660877
2030,3,14,4,6453.448502
2030,3,14,5,6599.240486
2030,3,14,6,7168.832047
2030,3,14,7,8014.769029
2030,3,14,8,8417.178241
2030,3,14,9,8770.835446
2030,3,14,10,9120.362593
2030,3,14,11,9414.624833
2030,3,14,12,9628.674699
2030,3,14,13,9585.39711
2030,3,14,14,9505.853185
2030,3,14,15,9440.06916
2030,3,14,16,9521.111127
2030,3,14,17,9380.956196
2030,3,14,18,9354.276432
2030,3,14,19,9534.796424
2030,3,14,20,10594.89518
2030,3,14,21,10680.38203
2030,3,14,22,10122.47341
2030,3,14,23,9350.965521
2030,3,14,24,8432.409326
2030,3,15,1,7481.354281
2030,3,15,2,6941.159551
2030,3,15,3,6623.146486
2030,3,15,4,6496.232215
2030,3,15,5,6459.460066
2030,3,15,6,6619.699797
2030,3,15,7,7036.415009
2030,3,15,8,7326.647158
2030,3,15,9,7896.458053
2030,3,15,10,8270.322409
2030,3,15,11,8552.354123
2030,3,15,12,8686.442283
2030,3,15,13,8706.097366
2030,3,15,14,8636.242965
2030,3,15,15,8517.033761
2030,3,15,16,8395.240286
2030,3,15,17,8167.463345
2030,3,15,18,8267.408389
2030,3,15,19,8510.711846
2030,3,15,20,9680.118405
2030,3,15,21,9733.889746
2030,3,15,22,9392.595861
2030,3,15,23,8820.70054
2030,3,15,24,7921.771078
2030,3,16,1,6941.099868
2030,3,16,2,6408.089471
2030,3,16,3,6055.005222
2030,3,16,4,5895.595084
2030,3,16,5,5831.037544
2030,3,16,6,5900.084733
2030,3,16,7,5946.898536
2030,3,16,8,6132.669134
2030,3,16,9,6474.920931
2030,3,16,10,6945.161291
2030,3,16,11,7175.974602
2030,3,16,12,7265.242369
2030,3,16,13,7245.558937
2030,3,16,14,7188.449828
2030,3,16,15,7123.21041
2030,3,16,16,7047.271335
2030,3,16,17,7102.915228
2030,3,16,18,7095.38921
2030,3,16,19,7554.586735
2030,3,16,20,8805.400819
2030,3,16,21,9083.405427
2030,3,16,22,8822.159787
2030,3,16,23,8202.018272
2030,3,16,24,7395.110946
2030,3,17,1,6454.384032
2030,3,17,2,5952.199872
2030,3,17,3,5649.320909
2030,3,17,4,5438.461096
2030,3,17,5,5499.658486
2030,3,17,6,5538.628459
2030,3,17,7,5621.120721
2030,3,17,8,5918.183583
2030,3,17,9,6314.797582
2030,3,17,10,6892.485132
2030,3,17,11,7230.517345
2030,3,17,12,7487.634418
2030,3,17,13,7546.739921
2030,3,17,14,7556.123571
2030,3,17,15,7479.159441
2030,3,17,16,7433.166278
2030,3,17,17,7400.155646
2030,3,17,18,7468.234479
2030,3,17,19,7963.143289
2030,3,17,20,9379.667045
2030,3,17,21,9656.418311
2030,3,17,22,9161.706455
2030,3,17,23,8168.060174
2030,3,17,24,6999.242984
2030,3,18,1,6232.781291
2030,3,18,2,5680.85588
2030,3,18,3,5483.587364
2030,3,18,4,5395.344352
2030,3,18,5,5612.921778
2030,3,18,6,6262.188566
2030,3,18,7,7362.819493
2030,3,18,8,7954.496724
2030,3,18,9,8356.841777
2030,3,18,10,8883.460131
2030,3,18,11,9179.477049
2030,3,18,12,9402.052622
2030,3,18,13,9349.721132
2030,3,18,14,9243.094583
2030,3,18,15,9334.742207
2030,3,18,16,9404.571242
2030,3,18,17,9483.085636
2030,3,18,18,9589.098944
2030,3,18,19,9959.561372
2030,3,18,20,10970.69625
2030,3,18,21,10974.56818
2030,3,18,22,10468.30618
2030,3,18,23,9435.179636
2030,3,18,24,8241.908855
2030,3,19,1,7217.267733
2030,3,19,2,6787.258148
2030,3,19,3,6534.621772
2030,3,19,4,6447.177318
2030,3,19,5,6558.157737
2030,3,19,6,7108.270279
2030,3,19,7,7952.979285
2030,3,19,8,8403.61231
2030,3,19,9,8746.750398
2030,3,19,10,9211.971423
