month,day,hour,capacity_factor
2,8,5.0,0.12251568
2,8,6.0,0.13875093
2,8,7.0,0.11761579
2,8,8.0,0.21299383
2,8,9.0,0.24207681
2,8,10.0,0.21271092
2,8,11.0,0.19171724
2,8,12.0,0.19615551
2,8,13.0,0.23115609
2,8,14.0,0.29671607
2,8,15.0,0.39049453
2,8,16.0,0.47595388
2,8,17.0,0.47036023
2,8,18.0,0.50443135
2,8,19.0,0.42687801
2,8,20.0,0.31494397
2,8,21.0,0.23287904
2,8,22.0,0.21983311
2,8,23.0,0.21742993
2,9,0.0,0.22739809
2,9,1.0,0.22763658
2,9,2.0,0.20002914
2,9,3.0,0.19774019
2,9,4.0,0.23045062
2,9,5.0,0.24229539
2,9,6.0,0.23292281
2,9,7.0,0.1913128
2,9,8.0,0.34865692
2,9,9.0,0.34148697
2,9,10.0,0.25219642
2,9,11.0,0.19074486
2,9,12.0,0.1545554
2,9,13.0,0.15460688
2,9,14.0,0.18797467
2,9,15.0,0.25482849
2,9,16.0,0.29711068
2,9,17.0,0.25624986
2,9,18.0,0.28438343
2,9,19.0,0.27441275
2,9,20.0,0.19974315
2,9,21.0,0.15280302
2,9,22.0,0.12015164
2,9,23.0,0.09681381
2,10,0.0,0.1169656
2,10,1.0,0.12310453
2,10,2.0,0.15156315
2,10,3.0,0.14143106
2,10,4.0,0.11165135
2,10,5.0,0.09888745
2,10,6.0,0.09208321
2,10,7.0,0.06391462
2,10,8.0,0.0991101
2,10,9.0,0.06241363
2,10,10.0,0.02682727
2,10,11.0,0.00940126
2,10,12.0,0.00403452
2,10,13.0,0.00244775
2,10,14.0,0.00187301
2,10,15.0,0.00403285
2,10,16.0,0.03048561
2,10,17.0,0.05482477
2,10,18.0,0.05679866
2,10,19.0,0.02766342
2,10,20.0,0.0079294
2,10,21.0,0.00317294
2,10,22.0,0.00876219
2,10,23.0,0.02407789
2,11,0.0,0.03528456
2,11,1.0,0.04179781
2,11,2.0,0.03697818
2,11,3.0,0.02816219
2,11,4.0,0.02381583
2,11,5.0,0.02435166
2,11,6.0,0.02858102
2,11,7.0,0.01692418
2,11,8.0,0.00909584
