project_name,gen_tech,balancing_area,full_load_heat_rate_gj/mw,full_load_heat_rate,connect_cost_per_mw,scheduled_outage_rate,forced_outage_rate,capacity_limit_mw,start_year,capacity_mw,dbid,being_built,fuel_code,fuel_oil,load_zone,variables,capacity_factor
cinemex_cuauhtemoc,internal_combustion_diesel,00-autoabasto,12.6,11.94312796,0,11.23,7.4,0.509,,0.47,504,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.923379175
cinemex_cuiculco,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.505,,0.46,505,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.910891089
cinemex_galerias,internal_combustion_diesel,00-autoabasto,10.7,10.14218009,0,11.23,7.4,0.505,,0.46,506,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.910891089
cinemex_izcalli,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.563,,0.52,507,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.923623446
cinemex_iztapalapa,internal_combustion_diesel,00-autoabasto,12,11.37440758,0,11.23,7.4,0.505,,0.46,508,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.910891089
cinemex_mundo_e,internal_combustion_diesel,00-autoabasto,9.9,9.383886256,0,11.23,7.4,1.115,,1.02,509,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914798206
cinemex_palacio_chino,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.505,,0.46,510,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.910891089
cinemex_plaza_sur,internal_combustion_diesel,00-autoabasto,10.7,10.14218009,0,11.23,7.4,0.52,,0.48,511,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.923076923
cinemex_polanco,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.645,,0.59,512,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914728682
cinemex_real,internal_combustion_diesel,00-autoabasto,11.7,11.09004739,0,11.23,7.4,0.509,,0.47,513,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.923379175
cinemex_tenayuca,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.511,,0.47,514,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.919765166
cinemex_ticoman,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.509,,0.47,515,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.923379175
cinemex_universidad,internal_combustion_diesel,00-autoabasto,24.8,23.507109,0,11.23,7.4,0.509,,0.47,516,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.923379175
cinemex_zaragoza,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.52,,0.48,517,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.923076923
cmt_de_la_laguna,internal_combustion_diesel,00-autoabasto,10.9,10.33175355,0,11.23,7.4,1.6,,1.46,518,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.9125
coeur_mexicana,internal_combustion_diesel,00-autoabasto,19.5,18.48341232,0,11.23,7.4,21.9,,20.04,519,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915068493
comision_estatal_de_servicios_publicos_de_mex,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,1.6,,1.46,520,operational,d_bcn,diesel,00-autoabasto_local,3.16,0.9125
compania_azucarera_de_los_mochis,bioenergy_fuel_oil,00-autoabasto,51.1,48.43601896,0,11.44,7.1,14,,13.12,521,operational,c_n_maza,fuel_oil,00-autoabasto_local,3.94,0.937142857
compania_azucarera_del_rio_guayalejo,bioenergy_diesel,00-autoabasto,744.2,705.4028436,0,11.44,7.1,45.5,,42.63,522,operational,d_naciona,diesel,00-autoabasto_local,3.94,0.936923077
compania_azucarera_independencia,bioenergy_fuel_oil,00-autoabasto,32.8,31.09004739,0,11.44,7.1,9.6,,9,523,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.9375
compania_azucarera_la_concepcion,bioenergy_fuel_oil,00-autoabasto,121.2,114.8815166,0,11.44,7.1,4.2,,3.94,524,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.938095238
compania_azucarera_la_fe,bioenergy_diesel,00-autoabasto,48.7,46.16113744,0,11.44,7.1,13.06,,12.24,525,operational,d_naciona,diesel,00-autoabasto_local,3.94,0.937212864
compania_cervecera_de_zacatecas,thermal_fuel_oil,00-autoabasto,7.9,7.488151659,0,11.44,7.1,50,,46.85,526,operational,c_n_vrey,fuel_oil,00-autoabasto_local,3.94,0.937
compania_cervecera_el_tropico,thermal_natural_gas,00-autoabasto,31.7,30.04739336,0,11.44,7.1,25,,23.43,527,operational,g_ahnrr,natural_gas,00-autoabasto_local,3.94,0.9372
compania_de_nitrogeno_de_cantarell,gas_turbine_natural_gas,00-autoabasto,16.1,15.26066351,0,9.22,5.5,362.6,,358.97,528,operational,g_lerma,natural_gas,00-autoabasto_local,3.13,0.989988969
compania_desarrolladora_los_cabos,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,2.089,,1.91,529,operational,d_bcn,diesel,00-autoabasto_local,3.16,0.914313068
ingenio_tamazula_planta_sant,hydroelectric,00-autoabasto,0,0,0,3,1,2.49,,1.913067,530,operational,,,00-autoabasto_local,0,0.7683
compania_industrial_azucarera,bioenergy_fuel_oil,00-autoabasto,30.8,29.1943128,0,11.44,7.1,5.5,,5.15,531,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.936363636
compania_minera_autlan_unida,internal_combustion_natural_gas,00-autoabasto,15.6,14.78672986,0,11.23,7.4,11.125,,10.18,532,operational,g,natural_gas,00-autoabasto_local,3.16,0.91505618
compania_minera_dolores_campament,internal_combustion_diesel,00-autoabasto,9.6,9.099526066,0,11.23,7.4,1.2,,1.1,533,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.916666667
compania_minera_dolores_procesos,internal_combustion_diesel,00-autoabasto,11.6,10.99526066,0,11.23,7.4,10.8,,9.88,534,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914814815
compania_occidental_mexicana,internal_combustion_diesel,00-autoabasto,12.7,12.03791469,0,11.23,7.4,8.75,,8.01,535,operational,d_bcn,diesel,00-autoabasto_local,3.16,0.915428571
conductores_mexicanos_electricos_y_de_telecom_guad,internal_combustion_diesel,00-autoabasto,11.9,11.27962085,0,11.23,7.4,3,,2.75,536,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.916666667
conductores_mexicanos_electricos_y_de_telecom_lati,internal_combustion_diesel,00-autoabasto,11,10.42654028,0,11.23,7.4,3.75,,3.43,537,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914666667
conservas_la_costena_y_jugome,bioenergy_natural_gas,00-autoabasto,12,11.37440758,0,11.23,7.4,0.971,,0.89,538,operational,g_central,natural_gas,00-autoabasto_local,3.16,0.916580844
continental_automotive_guadalajara_mexico,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,3.65,,3.34,539,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915068493
continental_automotive_mexicana,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.81,,0.74,540,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.913580247
continental_automotive_mexicana_cuaut,internal_combustion_diesel,00-autoabasto,10.5,9.952606635,0,11.23,7.4,2.59,,2.37,541,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915057915
copropiedad_electrica_del_grupo_quimico_cydsa,thermal_natural_gas,00-autoabasto,9.6,9.099526066,0,11.44,7.1,8,,7.5,542,operational,g_ahnrr,natural_gas,00-autoabasto_local,3.94,0.9375
cordaflex,internal_combustion_diesel,00-autoabasto,13,12.32227488,0,11.23,7.4,2.5,,2.29,543,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.916
covalence_specialty_materials_mexico,internal_combustion_diesel,00-autoabasto,24.2,22.93838863,0,11.23,7.4,1.5,,1.37,544,operational,d_bcn,diesel,00-autoabasto_local,3.16,0.913333333
dafmex,internal_combustion_diesel,00-autoabasto,9.9,9.383886256,0,11.23,7.4,0.8,,0.73,545,operational,d_bcn,diesel,00-autoabasto_local,3.16,0.9125
desarrollos_mineros_san_luis,internal_combustion_diesel,00-autoabasto,11.3,10.71090047,0,11.23,7.4,4,,3.66,546,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915
destiladora_del_valle,thermal_fuel_oil,00-autoabasto,39.1,37.06161137,0,11.44,7.1,1.5,,1.41,547,operational,c_n_tula,fuel_oil,00-autoabasto_local,3.94,0.94
don_david_gold_mexico,internal_combustion_diesel,00-autoabasto,30.2,28.62559242,0,11.23,7.4,3.64,,3.33,548,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914835165
ecosys_iii,bioenergy_natural_gas,00-autoabasto,12.4,11.7535545,0,11.23,7.4,1.748,,1.6,549,operational,g_sauzqro,natural_gas,00-autoabasto_local,3.16,0.915331808
el_palacio_de_hierro_interlomas,internal_combustion_diesel,00-autoabasto,11.2,10.61611374,0,11.23,7.4,3,,2.75,550,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.916666667
el_palacio_de_hierro_villahermosa,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,2.4,,2.2,551,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.916666667
embotelladora_del_caribe,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,2,,1.83,552,operational,d_penins,diesel,00-autoabasto_local,3.16,0.915
empacadora_celaya,internal_combustion_diesel,00-autoabasto,10.1,9.573459716,0,11.23,7.4,2,,1.83,553,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915
empacadora_san_marcos,bioenergy_natural_gas,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.974,,0.89,554,operational,g_tuxpoz,natural_gas,00-autoabasto_local,3.16,0.9137577
empaques_de_carton_titan_pla,thermal_natural_gas,00-autoabasto,22.7,21.51658768,0,11.44,7.1,35.19,,32.97,555,operational,g_central,natural_gas,00-autoabasto_local,3.94,0.936913896
empaques_modernos_san_pablo_cog,gas_turbine_natural_gas,00-autoabasto,22.2,21.04265403,0,9.22,5.5,6,,5.85,556,operational,g_central,natural_gas,00-autoabasto_local,3.19,0.975
empaques_modernos_san_pablo_upc,thermal_natural_gas,00-autoabasto,28.4,26.91943128,0,11.44,7.1,14,,13.12,557,operational,g_central,natural_gas,00-autoabasto_local,3.94,0.937142857
energia_bidarena,internal_combustion_natural_gas,00-autoabasto,15.9,15.07109005,0,11.23,7.4,6.15,,5.63,558,operational,g,natural_gas,00-autoabasto_local,3.16,0.915447154
energia_costa_azul,gas_turbine_natural_gas,00-autoabasto,19.2,18.19905213,0,9.22,5.5,68,,66.3,559,operational,g_i_jovibn,natural_gas,00-autoabasto_local,3.19,0.975
energia_de_baja_california,combined_cycle_natural_gas,00-autoabasto,7.4,7.014218009,0,6.96,7.7,337.05,,328.29,560,operational,zzon_noro,natural_gas,00-autoabasto_local,3.02,0.974009791
energia_sierra_juarez,wind,00-autoabasto,0,0,0,0,0,156,,38.961,561,operational,,,00-autoabasto_local,0,0.24975
eurocopter_de_mexico_planta_queretaro,internal_combustion_natural_gas,00-autoabasto,10.1,9.573459716,0,11.23,7.4,2.7,,2.47,562,operational,g_sauzqro,natural_gas,00-autoabasto_local,3.16,0.914814815
exportadora_de_sal_planta_guer,internal_combustion_diesel,00-autoabasto,11.5,10.90047393,0,11.23,7.4,22.053,,20.18,563,operational,d_bcn,diesel,00-autoabasto_local,3.16,0.915068245
ferrocarriles_suburbanos,regen_brakes,00-autoabasto,7.2,6.82464455,0,6.96,7.7,6.608,,6.4,564,operational,,,00-autoabasto_local,4.43,0.968523002
fideicomiso_ingenio_atencingo,bioenergy_fuel_oil,00-autoabasto,49.6,47.01421801,0,11.44,7.1,15,,14.06,565,operational,c_n_poza,fuel_oil,00-autoabasto_local,3.94,0.937333333
fideicomiso_ingenio_casasano,bioenergy_fuel_oil,00-autoabasto,230,218.0094787,0,11.44,7.1,3.4,,3.19,566,operational,c_n_tula,fuel_oil,00-autoabasto_local,3.94,0.938235294
fideicomiso_ingenio_emiliano_zapata,bioenergy_fuel_oil,00-autoabasto,52.1,49.38388626,0,11.44,7.1,8.6,,8.06,567,operational,c_n_tula,fuel_oil,00-autoabasto_local,3.94,0.937209302
fideicomiso_ingenio_la_providencia,bioenergy_fuel_oil,00-autoabasto,65.1,61.70616114,0,11.44,7.1,7,,6.56,568,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.937142857
fideicomiso_ingenio_plan_de_san_luis,bioenergy_fuel_oil,00-autoabasto,100.1,94.88151659,0,11.44,7.1,9,,8.43,569,operational,c_n_alta,fuel_oil,00-autoabasto_local,3.94,0.936666667
fomento_azucarero_del_golfo,bioenergy_fuel_oil,00-autoabasto,123.4,116.9668246,0,11.44,7.1,17.6,,16.49,570,operational,c_n_alta,fuel_oil,00-autoabasto_local,3.94,0.936931818
fuerza_y_energia_de_tuxpan,combined_cycle_natural_gas,00-autoabasto,7.2,6.82464455,0,6.96,7.7,30,,29.07,571,operational,g_2boca,natural_gas,00-autoabasto_local,4.43,0.969
geusa_de_occidente,internal_combustion_diesel,00-autoabasto,10.5,9.952606635,0,11.23,7.4,2.72,,2.49,572,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915441176
grupo_azucarero_san_pedro,bioenergy_fuel_oil,00-autoabasto,45.9,43.507109,0,11.44,7.1,10,,9.37,573,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.937
grupo_gamesa_planta_ce,internal_combustion_diesel,00-autoabasto,12.6,11.94312796,0,11.23,7.4,7.925,,7.25,574,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914826498
grupo_posadas_planta_fiesta,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.768,,0.7,575,operational,d_penins,diesel,00-autoabasto_local,3.16,0.911458333
grupo_romamills,internal_combustion_natural_gas,00-autoabasto,10.3,9.763033175,0,11.23,7.4,2.835,,2.59,576,operational,g,natural_gas,00-autoabasto_local,3.16,0.913580247
grupo_tecnico_de_servicios,internal_combustion_diesel,00-autoabasto,12,11.37440758,0,11.23,7.4,1.6,,1.46,577,operational,d_bcn,diesel,00-autoabasto_local,3.16,0.9125
hersmex,internal_combustion_natural_gas,00-autoabasto,10.3,9.763033175,0,11.23,7.4,4.01,,3.67,578,operational,g_ahnrr,natural_gas,00-autoabasto_local,3.16,0.91521197
hierro_sonora,internal_combustion_diesel,00-autoabasto,12.1,11.46919431,0,11.23,7.4,3.28,,3,579,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914634146
homecare_de_mexico,gas_turbine_natural_gas,00-autoabasto,9.6,9.099526066,0,9.22,5.5,1,,0.98,580,operational,g_ahnrr,natural_gas,00-autoabasto_local,3.19,0.98
honeywell_aerospace_de_mexico,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,3.5,,3.2,581,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914285714
hotel_condesa_del_mar,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,0.81,,0.74,582,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.913580247
hotel_gran_caribe_real,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,1.35,,1.24,583,operational,d_penins,diesel,00-autoabasto_local,3.16,0.918518519
hotelera_del_sudeste_planta,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,1.511,,1.38,584,operational,d_penins,diesel,00-autoabasto_local,3.16,0.913302449
impulsora_de_la_cuenca_del_papaloapan,bioenergy_fuel_oil,00-autoabasto,212.1,201.042654,0,11.44,7.1,24.2,,22.68,585,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.937190083
industria_del_alcali,thermal_natural_gas,00-autoabasto,9.6,9.099526066,0,11.44,7.1,1.5,,1.41,586,operational,g_ahnrr,natural_gas,00-autoabasto_local,3.94,0.94
industrias_ferroplasticas,internal_combustion_natural_gas,00-autoabasto,10.3,9.763033175,0,11.23,7.4,1.3,,1.19,587,operational,g_sauzqro,natural_gas,00-autoabasto_local,3.16,0.915384615
ingenio_adolfo_lopez_mateos,bioenergy_fuel_oil,00-autoabasto,46.3,43.88625592,0,11.44,7.1,13.5,,12.65,588,operational,c_n_poza,fuel_oil,00-autoabasto_local,3.94,0.937037037
ingenio_alianza_popular,bioenergy_fuel_oil,00-autoabasto,54.5,51.65876777,0,11.44,7.1,6.395,,5.99,589,operational,c_n_alta,fuel_oil,00-autoabasto_local,3.94,0.936669273
ingenio_el_carmen,bioenergy_fuel_oil,00-autoabasto,169.3,160.4739336,0,11.44,7.1,6.75,,6.32,590,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.936296296
ingenio_el_higo,bioenergy_diesel,00-autoabasto,46,43.60189573,0,11.44,7.1,21.8,,20.43,591,operational,d_naciona,diesel,00-autoabasto_local,3.94,0.937155963
ingenio_el_mante,bioenergy_fuel_oil,00-autoabasto,32.9,31.18483412,0,11.44,7.1,5.75,,5.39,592,operational,c_n_rbra,fuel_oil,00-autoabasto_local,3.94,0.937391304
ingenio_el_modelo,bioenergy_fuel_oil,00-autoabasto,214.9,203.6966825,0,11.44,7.1,9,,8.43,593,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.936666667
ingenio_el_molino,bioenergy_fuel_oil,00-autoabasto,52.9,50.14218009,0,11.44,7.1,10,,9.37,594,operational,c_n_maza,fuel_oil,00-autoabasto_local,3.94,0.937
ingenio_el_potrero,bioenergy_fuel_oil,00-autoabasto,49.7,47.10900474,0,11.44,7.1,10,,9.37,595,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.937
ingenio_el_refugio,bioenergy_fuel_oil,00-autoabasto,24.5,23.22274882,0,11.44,7.1,4,,3.75,596,operational,c_n_poza,fuel_oil,00-autoabasto_local,3.94,0.9375
ingenio_eldorado,bioenergy_fuel_oil,00-autoabasto,44.1,41.80094787,0,11.44,7.1,9.6,,9,597,operational,c_n_maza,fuel_oil,00-autoabasto_local,3.94,0.9375
ingenio_la_margarita,bioenergy_fuel_oil,00-autoabasto,164.3,155.7345972,0,11.44,7.1,7.3,,6.84,598,operational,c_n_poza,fuel_oil,00-autoabasto_local,3.94,0.936986301
ingenio_lazaro_cardenas,bioenergy_fuel_oil,00-autoabasto,60.7,57.53554502,0,11.44,7.1,5.5,,5.15,599,operational,c_n_petacal,fuel_oil,00-autoabasto_local,3.94,0.936363636
ingenio_mahuixtlan,bioenergy_fuel_oil,00-autoabasto,76.6,72.60663507,0,11.44,7.1,3.26,,3.05,600,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.935582822
ingenio_melchor_ocampo,bioenergy_diesel,00-autoabasto,54.8,51.94312796,0,11.44,7.1,6.1,,5.72,601,operational,d_naciona,diesel,00-autoabasto_local,3.94,0.937704918
ingenio_nuevo_san_francisco,bioenergy_fuel_oil,00-autoabasto,193,182.9383886,0,11.44,7.1,6.5,,6.09,602,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.936923077
ingenio_plan_de_ayala,bioenergy_fuel_oil,00-autoabasto,288,272.985782,0,11.44,7.1,16,,14.99,603,operational,c_n_alta,fuel_oil,00-autoabasto_local,3.94,0.936875
ingenio_presidente_benito_juarez,bioenergy_fuel_oil,00-autoabasto,100,94.78672986,0,11.44,7.1,14,,13.12,604,operational,c_n_poza,fuel_oil,00-autoabasto_local,3.94,0.937142857
ingenio_queseria,bioenergy_fuel_oil,00-autoabasto,8.8,8.341232227,0,11.44,7.1,5.5,,5.15,605,operational,c_n_petacal,fuel_oil,00-autoabasto_local,3.94,0.936363636
ingenio_san_francisco_ameca,bioenergy_fuel_oil,00-autoabasto,21.2,20.09478673,0,11.44,7.1,4.5,,4.22,606,operational,c_n_sala,fuel_oil,00-autoabasto_local,3.94,0.937777778
ingenio_san_jose_de_abajo,bioenergy_fuel_oil,00-autoabasto,39.4,37.34597156,0,11.44,7.1,8,,7.5,607,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.9375
ingenio_san_miguelito,bioenergy_fuel_oil,00-autoabasto,46.5,44.07582938,0,11.44,7.1,5.2,,4.87,608,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.936538462
ingenio_san_rafael_de_pucte,bioenergy_fuel_oil,00-autoabasto,98.2,93.08056872,0,11.44,7.1,9,,8.43,609,operational,c_n_vall,fuel_oil,00-autoabasto_local,3.94,0.936666667
ingenio_santa_clara,bioenergy_diesel,00-autoabasto,52,49.28909953,0,11.44,7.1,9.1,,8.53,610,operational,d_naciona,diesel,00-autoabasto_local,3.94,0.937362637
ingenio_tala,bioenergy_fuel_oil,00-autoabasto,46.5,44.07582938,0,11.44,7.1,12,,11.24,611,operational,c_n_sala,fuel_oil,00-autoabasto_local,3.94,0.936666667
ingenio_tamazula,bioenergy_fuel_oil,00-autoabasto,120.4,114.1232227,0,11.44,7.1,10.47,,9.81,612,operational,c_n_sala,fuel_oil,00-autoabasto_local,3.94,0.936962751
itzicuaro,hydroelectric,03-occidental,0,0,0,3,1,0.64,,0.491712,613,operational,,,28-carapan,0,0.7683
ingenio_tres_valles,bioenergy_fuel_oil,00-autoabasto,9.6,9.099526066,0,11.44,7.1,12,,11.24,614,operational,c_n_tuxp,fuel_oil,00-autoabasto_local,3.94,0.936666667
ingredion_mexico,combined_cycle_natural_gas,00-autoabasto,8.9,8.436018957,0,6.96,7.7,29.2,,28.29,615,operational,g_sauzqro,natural_gas,00-autoabasto_local,4.43,0.968835616
inmobiliaria_puerta_maya,internal_combustion_diesel,00-autoabasto,16.5,15.63981043,0,11.23,7.4,1.5,,1.37,616,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.913333333
inmobiliaria_rog,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,1.25,,1.14,617,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.912
innophos_fosfatados_de_mexico_cog,thermal_natural_gas,00-autoabasto,9.6,9.099526066,0,11.44,7.1,6.25,,5.86,618,operational,g_slorp,natural_gas,00-autoabasto_local,3.94,0.9376
inversiones_mallorca,internal_combustion_diesel,00-autoabasto,10.8,10.23696682,0,11.23,7.4,2.928,,2.68,619,operational,d_penins,diesel,00-autoabasto_local,3.16,0.915300546
inversiones_palma,internal_combustion_diesel,00-autoabasto,11.6,10.99526066,0,11.23,7.4,3,,2.75,620,operational,d_penins,diesel,00-autoabasto_local,3.16,0.916666667
jacktar,internal_combustion_diesel,00-autoabasto,8.5,8.056872038,0,11.23,7.4,2.7,,2.47,621,operational,d_penins,diesel,00-autoabasto_local,3.16,0.914814815
kraft_foods_de_mexico,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,1.02,,0.93,622,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.911764706
la_torre_del_vigia_a_r,internal_combustion_diesel,00-autoabasto,13.2,12.51184834,0,11.23,7.4,3.75,,3.43,623,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914666667
laboratorios_pisa_planta_tla,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,5.475,,5.01,624,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915068493
laboratorios_pisa_jalisco,internal_combustion_diesel,00-autoabasto,10.3,9.763033175,0,11.23,7.4,9.83,,8.99,625,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914547304
